id_salaire,teacher_code,mois,annee,salaire_base,primes,retenues,salaire_net,mode_paiement
39882,TEACH-03324,6,2025,483392,25976,41924,467444,Orange Money
39883,TEACH-03324,7,2025,445745,87934,29859,503820,Banque
39884,TEACH-03324,8,2025,321761,42905,13650,351016,Banque
39885,TEACH-03324,9,2025,671881,180249,11378,840752,Banque
39886,TEACH-03324,10,2025,380967,23448,23473,380942,Virement
39887,TEACH-03324,11,2025,338181,66942,4505,400618,Banque
39888,TEACH-03324,12,2025,760184,95041,3662,851563,Orange Money
39889,TEACH-03325,1,2025,258198,37954,35338,260814,Orange Money
39890,TEACH-03325,2,2025,347553,188686,40885,495354,Wave
39891,TEACH-03325,3,2025,416282,165851,7804,574329,Orange Money
39892,TEACH-03325,4,2025,689793,76679,4917,761555,Banque
39893,TEACH-03325,5,2025,736113,187290,41425,881978,Virement
39894,TEACH-03325,6,2025,314431,90166,12498,392099,Orange Money
39895,TEACH-03325,7,2025,682894,83153,21984,744063,Banque
39896,TEACH-03325,8,2025,667941,126471,47587,746825,Virement
39897,TEACH-03325,9,2025,637984,138786,9167,767603,Wave
39898,TEACH-03325,10,2025,363281,37208,40989,359500,Wave
39899,TEACH-03325,11,2025,520241,181126,47593,653774,Banque
39900,TEACH-03325,12,2025,371634,199349,46502,524481,Virement
39901,TEACH-03326,1,2025,606482,82866,38088,651260,Wave
39902,TEACH-03326,2,2025,603560,17652,14212,607000,Banque
39903,TEACH-03326,3,2025,588088,138390,41259,685219,Banque
39904,TEACH-03326,4,2025,455618,182187,45678,592127,Banque
39905,TEACH-03326,5,2025,750961,83436,35510,798887,Orange Money
39906,TEACH-03326,6,2025,542279,176325,9986,708618,Orange Money
39907,TEACH-03326,7,2025,580792,123675,1000,703467,Orange Money
39908,TEACH-03326,8,2025,701733,9360,40621,670472,Banque
39909,TEACH-03326,9,2025,746060,182179,14859,913380,Virement
39910,TEACH-03326,10,2025,510342,47813,8172,549983,Banque
39911,TEACH-03326,11,2025,480716,38826,3009,516533,Virement
39912,TEACH-03326,12,2025,571952,84717,45877,610792,Banque
39913,TEACH-03327,1,2025,594465,193177,9378,778264,Banque
39914,TEACH-03327,2,2025,254461,198812,16640,436633,Virement
39915,TEACH-03327,3,2025,724421,110294,16732,817983,Wave
39916,TEACH-03327,4,2025,524134,146781,5828,665087,Wave
39917,TEACH-03327,5,2025,454319,140584,19792,575111,Virement
39918,TEACH-03327,6,2025,646607,100824,24552,722879,Orange Money
39919,TEACH-03327,7,2025,718483,138948,15622,841809,Virement
39920,TEACH-03327,8,2025,516039,93795,9468,600366,Wave
39921,TEACH-03327,9,2025,318739,39211,21777,336173,Virement
39922,TEACH-03327,10,2025,287416,19390,12161,294645,Banque
39923,TEACH-03327,11,2025,401653,56190,38175,419668,Banque
39924,TEACH-03327,12,2025,580686,144157,40822,684021,Orange Money
39925,TEACH-03328,1,2025,337354,199901,33597,503658,Virement
39926,TEACH-03328,2,2025,250673,162220,25255,387638,Virement
39927,TEACH-03328,3,2025,396215,60785,40602,416398,Virement
39928,TEACH-03328,4,2025,282158,81881,41400,322639,Wave
39929,TEACH-03328,5,2025,601131,164063,30102,735092,Orange Money
39930,TEACH-03328,6,2025,659975,110447,520,769902,Wave
39931,TEACH-03328,7,2025,678559,190785,12817,856527,Virement
39932,TEACH-03328,8,2025,399492,137380,15781,521091,Orange Money
39933,TEACH-03328,9,2025,322156,150276,33299,439133,Banque
39934,TEACH-03328,10,2025,329159,92085,26811,394433,Wave
39935,TEACH-03328,11,2025,787162,85096,24488,847770,Banque
39936,TEACH-03328,12,2025,556672,92156,6676,642152,Banque
39937,TEACH-03329,1,2025,370317,104515,38944,435888,Wave
39938,TEACH-03329,2,2025,725838,109568,7298,828108,Banque
39939,TEACH-03329,3,2025,509428,194510,31898,672040,Virement
39940,TEACH-03329,4,2025,407468,6160,39920,373708,Virement
39941,TEACH-03329,5,2025,357786,7329,13315,351800,Wave
39942,TEACH-03329,6,2025,527286,118415,40574,605127,Banque
39943,TEACH-03329,7,2025,415022,175034,5210,584846,Virement
39944,TEACH-03329,8,2025,507268,128120,34294,601094,Orange Money
39945,TEACH-03329,9,2025,791637,99477,1554,889560,Orange Money
39946,TEACH-03329,10,2025,684651,76654,28177,733128,Virement
39947,TEACH-03329,11,2025,365947,137648,28724,474871,Orange Money
39948,TEACH-03329,12,2025,353532,162376,3844,512064,Wave
39949,TEACH-03330,1,2025,791451,64470,5011,850910,Banque
39950,TEACH-03330,2,2025,440622,148940,19560,570002,Banque
39951,TEACH-03330,3,2025,334625,100679,7010,428294,Banque
39952,TEACH-03330,4,2025,339871,141623,15994,465500,Banque
39953,TEACH-03330,5,2025,505985,135823,38547,603261,Orange Money
39954,TEACH-03330,6,2025,576825,136697,39345,674177,Orange Money
39955,TEACH-03330,7,2025,427905,109138,7225,529818,Orange Money
39956,TEACH-03330,8,2025,252952,129038,49772,332218,Banque
39957,TEACH-03330,9,2025,615752,49825,28997,636580,Wave
39958,TEACH-03330,10,2025,537730,177273,48530,666473,Wave
39959,TEACH-03330,11,2025,399088,144291,21487,521892,Orange Money
39960,TEACH-03330,12,2025,690031,27024,13630,703425,Virement
39961,TEACH-03331,1,2025,369604,86090,45775,409919,Banque
39962,TEACH-03331,2,2025,391919,132502,22167,502254,Banque
39963,TEACH-03331,3,2025,375234,188634,37726,526142,Virement
39964,TEACH-03331,4,2025,479383,140202,10310,609275,Virement
39965,TEACH-03331,5,2025,612769,175907,11461,777215,Banque
39966,TEACH-03331,6,2025,723884,81242,42103,763023,Wave
39967,TEACH-03331,7,2025,279466,159303,2809,435960,Banque
39968,TEACH-03331,8,2025,350223,198937,40681,508479,Virement
39969,TEACH-03331,9,2025,765120,190943,5516,950547,Wave
39970,TEACH-03331,10,2025,778287,8588,5571,781304,Virement
39971,TEACH-03331,11,2025,585450,71934,45141,612243,Banque
39972,TEACH-03331,12,2025,262134,30160,22715,269579,Virement
39973,TEACH-03332,1,2025,474795,166891,15945,625741,Wave
39974,TEACH-03332,2,2025,775955,113902,13259,876598,Wave
39975,TEACH-03332,3,2025,292382,197519,27452,462449,Wave
39976,TEACH-03332,4,2025,738296,114913,21832,831377,Orange Money
39977,TEACH-03332,5,2025,498226,36658,26757,508127,Wave
39978,TEACH-03332,6,2025,687565,132458,3609,816414,Virement
39979,TEACH-03332,7,2025,788427,65479,23854,830052,Banque
39980,TEACH-03332,8,2025,357142,43197,49126,351213,Wave
39981,TEACH-03332,9,2025,403184,62776,14311,451649,Orange Money
39982,TEACH-03332,10,2025,329449,98334,22293,405490,Orange Money
39983,TEACH-03332,11,2025,290417,169439,9545,450311,Wave
39984,TEACH-03332,12,2025,733610,167500,34382,866728,Virement
39985,TEACH-03333,1,2025,645396,189120,37181,797335,Orange Money
39986,TEACH-03333,2,2025,753403,163483,11684,905202,Banque
39987,TEACH-03333,3,2025,783936,17099,25887,775148,Orange Money
39988,TEACH-03333,4,2025,388144,180813,1160,567797,Orange Money
39989,TEACH-03333,5,2025,421318,129644,21804,529158,Virement
39990,TEACH-03333,6,2025,646578,84221,4424,726375,Virement
39991,TEACH-03333,7,2025,379652,14800,5834,388618,Orange Money
39992,TEACH-03333,8,2025,600536,191671,8863,783344,Banque
39993,TEACH-03333,9,2025,642396,8871,13000,638267,Banque
39994,TEACH-03333,10,2025,549807,63331,24845,588293,Wave
39995,TEACH-03333,11,2025,353091,183863,30288,506666,Virement
39996,TEACH-03333,12,2025,671224,55235,43177,683282,Banque
39997,TEACH-03334,1,2025,300014,162716,30129,432601,Orange Money
39998,TEACH-03334,2,2025,734927,178492,23787,889632,Virement
39999,TEACH-03334,3,2025,797846,182668,8459,972055,Wave
40000,TEACH-03334,4,2025,527818,169838,39563,658093,Banque
40001,TEACH-03334,5,2025,408363,80683,19072,469974,Banque
40002,TEACH-03334,6,2025,572365,149096,44230,677231,Banque
40003,TEACH-03334,7,2025,318245,72715,16648,374312,Orange Money
40004,TEACH-03334,8,2025,569298,170832,43262,696868,Orange Money
40005,TEACH-03334,9,2025,318651,117894,47157,389388,Virement
40006,TEACH-03334,10,2025,470691,107596,37347,540940,Wave
40007,TEACH-03334,11,2025,686689,182706,28011,841384,Virement
40008,TEACH-03334,12,2025,434152,139480,16394,557238,Virement
40009,TEACH-03335,1,2025,258353,25108,32577,250884,Wave
40010,TEACH-03335,2,2025,735520,39894,37949,737465,Orange Money
40011,TEACH-03335,3,2025,505708,196333,34778,667263,Wave
40012,TEACH-03335,4,2025,712382,73007,22838,762551,Orange Money
40013,TEACH-03335,5,2025,460882,55194,43650,472426,Banque
40014,TEACH-03335,6,2025,402864,23808,22257,404415,Virement
40015,TEACH-03335,7,2025,724439,162090,4250,882279,Wave
40016,TEACH-03335,8,2025,695799,176899,17289,855409,Wave
40017,TEACH-03335,9,2025,627025,170709,42704,755030,Wave
40018,TEACH-03335,10,2025,367868,660,19499,349029,Wave
40019,TEACH-03335,11,2025,342769,180869,14584,509054,Orange Money
40020,TEACH-03335,12,2025,664703,130839,14103,781439,Banque
40021,TEACH-03336,1,2025,645961,54008,66,699903,Wave
40022,TEACH-03336,2,2025,290503,3350,35353,258500,Wave
40023,TEACH-03336,3,2025,358566,169056,47565,480057,Virement
40024,TEACH-03336,4,2025,459769,160931,22226,598474,Virement
40025,TEACH-03336,5,2025,357397,92247,26188,423456,Virement
40026,TEACH-03336,6,2025,483056,19355,35356,467055,Banque
40027,TEACH-03336,7,2025,355318,69976,39895,385399,Banque
40028,TEACH-03336,8,2025,443823,133629,26981,550471,Virement
40029,TEACH-03336,9,2025,699310,175254,36482,838082,Wave
40030,TEACH-03336,10,2025,522723,14666,28402,508987,Banque
40031,TEACH-03336,11,2025,412598,118083,7560,523121,Virement
40032,TEACH-03336,12,2025,453410,87762,3913,537259,Virement
40033,TEACH-03337,1,2025,633068,129124,3289,758903,Orange Money
40034,TEACH-03337,2,2025,531023,112571,15165,628429,Virement
40035,TEACH-03337,3,2025,296712,85755,30226,352241,Orange Money
40036,TEACH-03337,4,2025,258926,33890,18184,274632,Orange Money
40037,TEACH-03337,5,2025,757363,123590,26893,854060,Wave
40038,TEACH-03337,6,2025,257091,196518,26673,426936,Banque
40039,TEACH-03337,7,2025,426268,184338,9461,601145,Banque
40040,TEACH-03337,8,2025,317246,26123,29271,314098,Banque
40041,TEACH-03337,9,2025,395598,712,28579,367731,Wave
40042,TEACH-03337,10,2025,304986,42386,45069,302303,Banque
40043,TEACH-03337,11,2025,633932,199555,14362,819125,Virement
40044,TEACH-03337,12,2025,253038,11074,2389,261723,Virement
40045,TEACH-03338,1,2025,255729,138773,30127,364375,Banque
40046,TEACH-03338,2,2025,406933,55881,30190,432624,Wave
40047,TEACH-03338,3,2025,437322,198788,45904,590206,Orange Money
40048,TEACH-03338,4,2025,717763,105212,2674,820301,Banque
40049,TEACH-03338,5,2025,383809,54744,48099,390454,Virement
40050,TEACH-03338,6,2025,650170,96614,11153,735631,Banque
40051,TEACH-03338,7,2025,613598,195394,11147,797845,Banque
40052,TEACH-03338,8,2025,289991,197138,34754,452375,Orange Money
40053,TEACH-03338,9,2025,726059,115111,8544,832626,Banque
40054,TEACH-03338,10,2025,782401,70231,20965,831667,Wave
40055,TEACH-03338,11,2025,512827,157329,21182,648974,Banque
40056,TEACH-03338,12,2025,562164,155658,43233,674589,Banque
40057,TEACH-03339,1,2025,750990,154199,6731,898458,Virement
40058,TEACH-03339,2,2025,688606,163361,46546,805421,Wave
40059,TEACH-03339,3,2025,780491,92299,3643,869147,Virement
40060,TEACH-03339,4,2025,577063,70649,32612,615100,Virement
40061,TEACH-03339,5,2025,515390,5815,2492,518713,Orange Money
40062,TEACH-03339,6,2025,500742,30837,8087,523492,Virement
40063,TEACH-03339,7,2025,674694,89704,23635,740763,Virement
40064,TEACH-03339,8,2025,599625,133574,2867,730332,Virement
40065,TEACH-03339,9,2025,472267,20574,35158,457683,Orange Money
40066,TEACH-03339,10,2025,323384,178072,43932,457524,Banque
40067,TEACH-03339,11,2025,366055,65573,5960,425668,Wave
40068,TEACH-03339,12,2025,688267,122520,1140,809647,Banque
40069,TEACH-03340,1,2025,725580,134638,48021,812197,Orange Money
40070,TEACH-03340,2,2025,299445,121880,45827,375498,Orange Money
40071,TEACH-03340,3,2025,275371,181938,30485,426824,Wave
40072,TEACH-03340,4,2025,383010,95356,36940,441426,Wave
40073,TEACH-03340,5,2025,445196,70540,3912,511824,Virement
40074,TEACH-03340,6,2025,743771,53571,13866,783476,Orange Money
40075,TEACH-03340,7,2025,319652,23857,1674,341835,Virement
40076,TEACH-03340,8,2025,442873,163829,34731,571971,Orange Money
40077,TEACH-03340,9,2025,565734,182004,3490,744248,Banque
40078,TEACH-03340,10,2025,439417,103580,19339,523658,Banque
40079,TEACH-03340,11,2025,295328,194474,33402,456400,Orange Money
40080,TEACH-03340,12,2025,319135,68036,45717,341454,Orange Money
40081,TEACH-03341,1,2025,594112,9209,32982,570339,Wave
40082,TEACH-03341,2,2025,772272,16629,30703,758198,Virement
40083,TEACH-03341,3,2025,610482,160605,18583,752504,Orange Money
40084,TEACH-03341,4,2025,613639,83689,14047,683281,Wave
40085,TEACH-03341,5,2025,463562,80902,16810,527654,Wave
40086,TEACH-03341,6,2025,725192,72055,28693,768554,Wave
40087,TEACH-03341,7,2025,686039,134216,18560,801695,Orange Money
40088,TEACH-03341,8,2025,762872,159710,9181,913401,Orange Money
40089,TEACH-03341,9,2025,589844,180431,30043,740232,Banque
40090,TEACH-03341,10,2025,359255,116217,26930,448542,Banque
40091,TEACH-03341,11,2025,514468,131957,34279,612146,Wave
40092,TEACH-03341,12,2025,404308,59255,42521,421042,Orange Money
40093,TEACH-03342,1,2025,264890,153207,26710,391387,Wave
40094,TEACH-03342,2,2025,316476,83785,15072,385189,Orange Money
40095,TEACH-03342,3,2025,476665,175192,30011,621846,Virement
40096,TEACH-03342,4,2025,619161,122739,39558,702342,Banque
40097,TEACH-03342,5,2025,463832,118900,11362,571370,Banque
40098,TEACH-03342,6,2025,765335,104318,25422,844231,Banque
40099,TEACH-03342,7,2025,413983,195244,17975,591252,Wave
40100,TEACH-03342,8,2025,443504,80053,724,522833,Virement
40101,TEACH-03342,9,2025,604378,143304,26750,720932,Orange Money
40102,TEACH-03342,10,2025,342884,199437,28945,513376,Orange Money
40103,TEACH-03342,11,2025,763067,74588,46624,791031,Orange Money
40104,TEACH-03342,12,2025,717569,6865,32596,691838,Wave
40105,TEACH-03343,1,2025,494786,140705,31347,604144,Virement
40106,TEACH-03343,2,2025,636567,108431,13495,731503,Wave
40107,TEACH-03343,3,2025,430235,166572,32581,564226,Banque
40108,TEACH-03343,4,2025,775426,138536,43321,870641,Orange Money
40109,TEACH-03343,5,2025,692004,7758,281,699481,Virement
40110,TEACH-03343,6,2025,255846,78260,5147,328959,Orange Money
40111,TEACH-03343,7,2025,664057,141926,10121,795862,Wave
40112,TEACH-03343,8,2025,297676,106388,43503,360561,Orange Money
40113,TEACH-03343,9,2025,590707,84424,11341,663790,Orange Money
40114,TEACH-03343,10,2025,546943,77015,15780,608178,Orange Money
40115,TEACH-03343,11,2025,253276,82863,46722,289417,Banque
40116,TEACH-03343,12,2025,335084,85652,27767,392969,Banque
40117,TEACH-03344,1,2025,442446,78446,24979,495913,Wave
40118,TEACH-03344,2,2025,625677,26533,287,651923,Banque
40119,TEACH-03344,3,2025,406965,81070,11065,476970,Wave
40120,TEACH-03344,4,2025,291389,43447,15223,319613,Wave
40121,TEACH-03344,5,2025,532561,45296,42322,535535,Virement
40122,TEACH-03344,6,2025,706203,173126,42674,836655,Virement
40123,TEACH-03344,7,2025,532134,119419,29300,622253,Virement
40124,TEACH-03344,8,2025,327218,178949,11587,494580,Wave
40125,TEACH-03344,9,2025,310428,165422,18084,457766,Wave
40126,TEACH-03344,10,2025,318391,196667,49584,465474,Orange Money
40127,TEACH-03344,11,2025,366818,83793,35602,415009,Wave
40128,TEACH-03344,12,2025,593724,65594,34195,625123,Virement
40129,TEACH-03345,1,2025,314547,1343,49979,265911,Banque
40130,TEACH-03345,2,2025,324781,8324,21806,311299,Orange Money
40131,TEACH-03345,3,2025,530457,40678,10522,560613,Banque
40132,TEACH-03345,4,2025,326752,167181,33348,460585,Orange Money
40133,TEACH-03345,5,2025,367232,103355,38858,431729,Orange Money
40134,TEACH-03345,6,2025,286326,25723,19915,292134,Orange Money
40135,TEACH-03345,7,2025,598584,170563,34634,734513,Virement
40136,TEACH-03345,8,2025,641503,117405,31581,727327,Orange Money
40137,TEACH-03345,9,2025,501170,96687,43603,554254,Virement
40138,TEACH-03345,10,2025,666486,17785,4668,679603,Virement
40139,TEACH-03345,11,2025,680396,22726,8018,695104,Orange Money
40140,TEACH-03345,12,2025,781563,3345,32297,752611,Wave
40141,TEACH-03346,1,2025,697326,165832,6848,856310,Wave
40142,TEACH-03346,2,2025,356884,128211,35149,449946,Orange Money
40143,TEACH-03346,3,2025,449113,26696,14780,461029,Wave
40144,TEACH-03346,4,2025,769742,674,48534,721882,Wave
40145,TEACH-03346,5,2025,765050,194919,4202,955767,Orange Money
40146,TEACH-03346,6,2025,367572,9659,44866,332365,Virement
40147,TEACH-03346,7,2025,702184,54385,16434,740135,Orange Money
40148,TEACH-03346,8,2025,408489,48294,11869,444914,Wave
40149,TEACH-03346,9,2025,448434,59548,24711,483271,Banque
40150,TEACH-03346,10,2025,386429,86889,43964,429354,Orange Money
40151,TEACH-03346,11,2025,775670,127974,41630,862014,Banque
40152,TEACH-03346,12,2025,491082,1398,43978,448502,Orange Money
40153,TEACH-03347,1,2025,303976,107326,9714,401588,Banque
40154,TEACH-03347,2,2025,368639,57392,20641,405390,Banque
40155,TEACH-03347,3,2025,520503,143896,21398,643001,Wave
40156,TEACH-03347,4,2025,694126,121249,6498,808877,Wave
40157,TEACH-03347,5,2025,695350,181413,33302,843461,Virement
40158,TEACH-03347,6,2025,712587,21964,9397,725154,Orange Money
40159,TEACH-03347,7,2025,581921,117997,41424,658494,Virement
40160,TEACH-03347,8,2025,397705,5111,16399,386417,Virement
40161,TEACH-03347,9,2025,713995,67736,18072,763659,Banque
40162,TEACH-03347,10,2025,350510,199043,23590,525963,Virement
40163,TEACH-03347,11,2025,468027,23116,23949,467194,Banque
40164,TEACH-03347,12,2025,619336,19025,16897,621464,Wave
40165,TEACH-03348,1,2025,554638,122857,45470,632025,Virement
40166,TEACH-03348,2,2025,770206,12682,11715,771173,Virement
40167,TEACH-03348,3,2025,311698,42827,45406,309119,Wave
40168,TEACH-03348,4,2025,685400,16062,40456,661006,Orange Money
40169,TEACH-03348,5,2025,639044,139755,33244,745555,Virement
40170,TEACH-03348,6,2025,730891,101939,18251,814579,Wave
40171,TEACH-03348,7,2025,358664,38352,33465,363551,Banque
40172,TEACH-03348,8,2025,488064,133938,47151,574851,Banque
40173,TEACH-03348,9,2025,661184,90497,7213,744468,Virement
40174,TEACH-03348,10,2025,675621,34338,41637,668322,Virement
40175,TEACH-03348,11,2025,700358,198528,47129,851757,Virement
40176,TEACH-03348,12,2025,752256,187522,25176,914602,Virement
40177,TEACH-03349,1,2025,650416,148370,15965,782821,Wave
40178,TEACH-03349,2,2025,308078,61889,21522,348445,Virement
40179,TEACH-03349,3,2025,566673,153022,6099,713596,Orange Money
40180,TEACH-03349,4,2025,686414,50336,9468,727282,Wave
40181,TEACH-03349,5,2025,765808,102916,28238,840486,Banque
40182,TEACH-03349,6,2025,450697,126258,35191,541764,Wave
40183,TEACH-03349,7,2025,266901,6869,27250,246520,Virement
40184,TEACH-03349,8,2025,302938,46320,6493,342765,Banque
40185,TEACH-03349,9,2025,565175,92340,39525,617990,Orange Money
40186,TEACH-03349,10,2025,453454,45478,19588,479344,Orange Money
40187,TEACH-03349,11,2025,322424,118660,1534,439550,Virement
40188,TEACH-03349,12,2025,596476,9205,46160,559521,Banque
40189,TEACH-03350,1,2025,543478,198771,6100,736149,Banque
40190,TEACH-03350,2,2025,776378,13087,8260,781205,Virement
40191,TEACH-03350,3,2025,705479,168462,8907,865034,Wave
