id_absence,teacher_code,date_absence,motif,justifiee,duree_heures,remplace
17634,TEACH-04180,2024-08-30,Mission,True,13,True
17635,TEACH-02729,2025-08-25,Maladie,True,18,False
17636,TEACH-00725,2025-07-13,Congé,False,1,False
17637,TEACH-02640,2025-09-04,Mission,False,6,False
17638,TEACH-00737,2025-12-07,Mission,False,10,True
17639,TEACH-00683,2025-05-08,Mission,True,14,True
17640,TEACH-04408,2025-12-29,Mission,True,16,False
17641,TEACH-03497,2025-01-23,Mission,False,5,True
17642,TEACH-01486,2025-11-07,,False,3,True
17643,TEACH-01208,2026-01-13,Congé,False,2,True
17644,TEACH-00661,2026-05-03,Congé,False,9,False
17645,TEACH-02684,2026-04-03,Mission,False,13,False
17646,TEACH-01333,2024-07-30,Personnel,True,15,False
17647,TEACH-00745,2026-01-05,Personnel,True,2,True
17648,TEACH-00774,2024-09-11,,False,13,True
17649,TEACH-04093,2025-10-21,Mission,False,4,True
17650,TEACH-03640,2024-10-08,Maladie,True,11,False
17651,TEACH-04595,2024-11-26,Congé,True,18,True
17652,TEACH-03298,2024-08-14,Congé,True,15,False
17653,TEACH-02351,2025-05-19,Maladie,True,1,True
17654,TEACH-02918,2026-06-06,Congé,True,1,True
17655,TEACH-03622,2025-01-14,,False,3,True
17656,TEACH-01132,2025-10-12,Maladie,False,5,True
17657,TEACH-03096,2025-10-14,Personnel,True,1,True
17658,TEACH-02996,2025-04-15,Maladie,False,16,False
17659,TEACH-00063,2025-10-16,Mission,True,10,True
17660,TEACH-02061,2025-03-18,Congé,True,21,False
17661,TEACH-04773,2026-06-17,Congé,True,8,False
17662,TEACH-00853,2024-10-22,Mission,False,21,False
17663,TEACH-04088,2025-05-09,Personnel,False,22,False
17664,TEACH-04741,2024-10-05,Mission,False,17,True
17665,TEACH-00101,2026-06-03,Personnel,False,12,False
17666,TEACH-02705,2024-10-09,Congé,True,13,False
17667,TEACH-04987,2024-12-17,Personnel,False,18,True
17668,TEACH-04090,2025-04-15,Congé,False,19,True
17669,TEACH-02450,2026-04-20,Congé,False,11,False
17670,TEACH-03006,2025-04-11,Personnel,False,4,False
17671,TEACH-03611,2025-01-06,Mission,True,15,False
17672,TEACH-02395,2026-02-07,Personnel,False,2,False
17673,TEACH-04514,2025-12-04,Maladie,True,15,True
17674,TEACH-01515,2025-11-13,Congé,False,11,False
17675,TEACH-00572,2024-12-28,Personnel,True,6,False
17676,TEACH-00421,2025-05-26,,False,11,True
17677,TEACH-03170,2024-11-07,Maladie,True,2,True
17678,TEACH-02337,2024-10-27,Mission,False,8,True
17679,TEACH-02917,2025-08-29,Mission,False,19,False
17680,TEACH-02370,2026-05-20,Maladie,True,13,False
17681,TEACH-04933,2024-08-25,Congé,False,13,False
17682,TEACH-04233,2026-01-23,Maladie,False,15,False
17683,TEACH-01620,2026-06-04,,True,9,True
17684,TEACH-01263,2024-11-28,Mission,False,9,True
17685,TEACH-04263,2026-05-09,Mission,False,16,True
17686,TEACH-00631,2025-04-02,Congé,False,3,False
17687,TEACH-03167,2026-02-19,Congé,True,15,True
17688,TEACH-00624,2025-04-17,Maladie,False,12,False
17689,TEACH-03769,2026-06-06,,True,9,True
17690,TEACH-01518,2026-05-08,Maladie,False,15,True
17691,TEACH-03758,2025-05-16,Personnel,False,1,True
17692,TEACH-01321,2024-08-19,Maladie,True,14,False
17693,TEACH-04956,2025-10-11,Mission,False,1,False
17694,TEACH-03860,2025-10-20,Mission,True,17,False
17695,TEACH-01841,2025-09-20,Maladie,True,12,False
17696,TEACH-03880,2024-08-02,Personnel,False,13,True
17697,TEACH-03333,2024-12-05,Personnel,True,2,True
17698,TEACH-03211,2025-08-17,,False,14,False
17699,TEACH-02037,2026-01-07,Maladie,False,18,True
17700,TEACH-00167,2025-05-16,Maladie,True,4,False
17701,TEACH-03204,2026-05-26,Congé,True,17,True
17702,TEACH-02255,2024-08-22,Personnel,False,24,False
17703,TEACH-00162,2026-05-15,Congé,False,21,True
17704,TEACH-04271,2026-02-01,Mission,False,21,False
17705,TEACH-02611,2024-09-29,,True,23,True
17706,TEACH-01211,2025-06-23,Mission,True,22,True
17707,TEACH-04904,2025-06-16,Congé,True,6,False
17708,TEACH-03559,2026-05-14,,True,6,True
17709,TEACH-00397,2025-07-27,Personnel,False,14,False
17710,TEACH-03019,2025-10-08,Maladie,False,21,False
17711,TEACH-03697,2025-01-27,Maladie,True,17,False
17712,TEACH-01477,2026-01-25,,True,15,False
17713,TEACH-03214,2025-12-14,Congé,True,8,False
17714,TEACH-01238,2026-06-11,Maladie,False,6,True
17715,TEACH-04377,2026-06-18,Mission,True,21,False
17716,TEACH-01662,2025-11-30,Personnel,True,12,True
17717,TEACH-03685,2025-06-22,Maladie,False,10,False
17718,TEACH-04701,2024-10-10,Maladie,True,15,True
17719,TEACH-01385,2024-11-28,Maladie,True,16,True
17720,TEACH-02581,2026-05-28,Personnel,False,12,True
17721,TEACH-03249,2026-04-23,Congé,False,12,True
17722,TEACH-00461,2026-01-10,Congé,True,17,False
17723,TEACH-00451,2025-01-07,Maladie,False,6,True
17724,TEACH-04075,2024-10-06,,True,17,False
17725,TEACH-03014,2025-11-26,Congé,True,19,True
17726,TEACH-01914,2025-07-29,Personnel,False,22,False
17727,TEACH-04671,2024-09-23,Personnel,False,22,False
17728,TEACH-01754,2026-01-04,Mission,False,17,True
17729,TEACH-00200,2025-08-03,Personnel,True,1,True
17730,TEACH-03912,2025-06-09,Maladie,True,23,False
17731,TEACH-04786,2026-07-14,Personnel,False,22,False
17732,TEACH-02693,2026-07-21,,True,17,False
17733,TEACH-01851,2024-09-03,,True,11,True
17734,TEACH-02925,2026-06-03,Mission,False,21,True
17735,TEACH-01922,2026-01-09,Maladie,False,1,True
17736,TEACH-02914,2024-09-11,Congé,False,3,False
17737,TEACH-00651,2025-10-23,,False,20,True
17738,TEACH-01095,2025-11-06,Maladie,False,17,True
17739,TEACH-02713,2025-02-27,Mission,False,10,True
17740,TEACH-01333,2024-10-12,,False,3,True
17741,TEACH-04094,2025-12-23,Maladie,True,1,False
17742,TEACH-03290,2025-10-27,Mission,False,15,False
17743,TEACH-02412,2025-06-25,Congé,False,11,False
17744,TEACH-03156,2025-06-26,,True,4,True
17745,TEACH-01939,2026-07-02,Personnel,False,20,True
17746,TEACH-02831,2025-11-12,Personnel,True,14,False
17747,TEACH-03349,2026-04-25,Mission,False,10,False
17748,TEACH-00144,2024-11-17,Mission,False,11,True
17749,TEACH-00098,2025-09-05,Mission,False,2,True
17750,TEACH-03115,2025-11-13,Personnel,False,15,True
17751,TEACH-00818,2025-12-16,,False,8,True
17752,TEACH-03175,2026-06-11,Mission,True,19,False
17753,TEACH-03992,2026-05-03,Mission,True,16,True
17754,TEACH-03914,2025-05-31,Maladie,True,19,True
17755,TEACH-00127,2026-03-25,Maladie,False,12,False
17756,TEACH-04462,2025-11-29,Maladie,False,4,False
17757,TEACH-01503,2025-10-07,,True,2,False
17758,TEACH-00025,2024-08-13,,True,10,True
17759,TEACH-02917,2026-03-02,Mission,False,11,False
17760,TEACH-04367,2024-12-31,Personnel,False,15,False
17761,TEACH-03786,2026-04-04,Maladie,False,1,False
17762,TEACH-02762,2026-04-18,,True,21,False
17763,TEACH-00650,2025-01-27,Maladie,False,5,True
17764,TEACH-01612,2024-11-17,Maladie,False,11,True
17765,TEACH-04015,2025-06-30,Congé,False,18,False
17766,TEACH-04279,2026-07-25,Mission,False,20,False
17767,TEACH-01394,2026-04-17,,False,23,True
17768,TEACH-04871,2025-02-11,Personnel,True,15,False
17769,TEACH-03072,2025-12-08,Personnel,True,2,True
17770,TEACH-03060,2026-07-27,,False,5,False
17771,TEACH-02053,2024-11-29,Congé,False,5,True
17772,TEACH-02160,2025-09-03,Personnel,False,23,False
17773,TEACH-00165,2025-08-13,,True,19,True
17774,TEACH-00502,2024-09-09,Personnel,True,21,True
17775,TEACH-04841,2024-12-16,Mission,False,8,False
17776,TEACH-04863,2025-10-14,,False,8,False
17777,TEACH-00254,2025-08-14,Congé,True,4,False
17778,TEACH-01861,2025-11-09,Congé,False,15,False
17779,TEACH-01531,2025-03-30,,True,23,False
17780,TEACH-02410,2025-02-06,Mission,True,15,True
17781,TEACH-01117,2025-08-28,Maladie,False,2,False
17782,TEACH-02124,2026-07-11,Mission,True,14,False
17783,TEACH-01098,2025-10-31,Personnel,False,11,False
17784,TEACH-00550,2025-01-30,Personnel,True,4,False
17785,TEACH-01355,2024-10-13,Maladie,True,18,True
17786,TEACH-02953,2025-03-03,Personnel,False,20,False
17787,TEACH-02154,2025-08-20,,True,18,False
17788,TEACH-02241,2026-06-04,Maladie,False,15,True
17789,TEACH-00732,2025-07-07,Mission,False,8,True
17790,TEACH-00248,2026-07-09,Congé,True,17,True
17791,TEACH-02080,2026-03-07,Maladie,False,19,False
17792,TEACH-01970,2025-11-15,,True,13,True
17793,TEACH-00863,2024-09-26,,True,24,True
17794,TEACH-02093,2025-05-07,Mission,False,6,True
17795,TEACH-04150,2026-06-15,Congé,True,12,True
17796,TEACH-02564,2026-05-07,Personnel,True,1,True
17797,TEACH-02291,2025-07-26,Congé,True,17,True
17798,TEACH-04209,2025-11-15,Congé,False,14,True
17799,TEACH-03067,2025-10-21,,True,8,False
17800,TEACH-01851,2025-04-18,Mission,True,19,False
17801,TEACH-01755,2026-03-19,Congé,False,4,True
17802,TEACH-02589,2026-04-01,,True,9,False
17803,TEACH-04084,2025-03-03,Congé,True,3,True
17804,TEACH-01879,2025-10-02,Personnel,True,17,True
17805,TEACH-03710,2025-04-04,Congé,True,21,False
17806,TEACH-01391,2025-12-12,Congé,True,10,True
17807,TEACH-00817,2024-11-25,Maladie,True,13,True
17808,TEACH-03341,2025-12-03,Congé,False,3,False
17809,TEACH-04565,2024-10-16,,True,23,True
17810,TEACH-01802,2024-08-31,Personnel,True,7,False
17811,TEACH-00155,2024-10-04,Congé,True,15,True
17812,TEACH-03212,2024-08-21,,True,6,True
17813,TEACH-01528,2025-07-02,Mission,False,16,True
17814,TEACH-01944,2026-06-15,Mission,True,15,True
17815,TEACH-02585,2025-08-24,Congé,False,15,True
17816,TEACH-04627,2025-11-24,Personnel,False,1,True
17817,TEACH-04127,2026-06-29,,True,9,True
17818,TEACH-02393,2026-03-23,Maladie,False,2,False
17819,TEACH-01715,2024-11-16,Maladie,True,8,True
17820,TEACH-00671,2025-04-28,,True,10,False
17821,TEACH-02325,2026-01-25,Maladie,False,16,False
17822,TEACH-01125,2024-12-11,Personnel,True,15,False
17823,TEACH-02756,2025-10-25,Congé,True,9,False
17824,TEACH-04435,2026-05-30,,False,19,False
17825,TEACH-02889,2025-04-26,Congé,False,5,True
17826,TEACH-01966,2025-09-20,Congé,False,9,False
17827,TEACH-04899,2025-07-17,Mission,True,6,True
17828,TEACH-02495,2025-11-06,Maladie,True,18,True
17829,TEACH-01745,2025-12-14,Mission,False,18,False
17830,TEACH-02046,2025-01-22,Congé,True,13,True
17831,TEACH-04337,2025-03-28,Mission,True,20,True
17832,TEACH-02797,2025-07-23,Mission,True,11,True
17833,TEACH-01501,2025-03-10,Maladie,False,3,False
17834,TEACH-01946,2024-12-09,Mission,True,17,False
17835,TEACH-00235,2024-08-24,Congé,True,8,True
17836,TEACH-03833,2026-07-02,Maladie,True,19,True
17837,TEACH-03069,2024-11-03,,False,3,False
17838,TEACH-04235,2025-09-01,Personnel,True,17,False
17839,TEACH-04397,2025-12-02,Personnel,True,16,False
17840,TEACH-04781,2025-11-30,Congé,False,16,False
17841,TEACH-01362,2025-08-21,Maladie,False,6,False
17842,TEACH-01781,2026-04-07,Mission,True,19,True
17843,TEACH-04446,2025-09-06,Personnel,False,16,True
17844,TEACH-04214,2025-07-30,Congé,True,21,False
17845,TEACH-04769,2024-10-07,Mission,True,10,False
17846,TEACH-00246,2026-07-23,Mission,True,13,True
17847,TEACH-03962,2024-08-13,Maladie,True,23,True
17848,TEACH-00843,2024-09-28,,True,13,False
17849,TEACH-00946,2024-11-03,Mission,True,17,True
17850,TEACH-04649,2024-08-10,Personnel,False,2,True
17851,TEACH-02406,2026-01-04,Congé,True,23,True
17852,TEACH-02129,2024-10-21,Personnel,False,22,True
17853,TEACH-04520,2026-01-15,Personnel,True,7,False
17854,TEACH-03294,2025-01-02,Mission,True,21,False
17855,TEACH-03846,2026-04-28,Mission,False,18,False
17856,TEACH-01483,2026-04-09,Maladie,False,6,False
17857,TEACH-03419,2025-04-25,,True,21,True
17858,TEACH-01317,2024-09-16,Congé,False,12,False
17859,TEACH-00453,2025-11-11,Congé,False,11,True
17860,TEACH-02589,2024-11-14,Congé,True,14,False
17861,TEACH-02589,2024-11-25,Maladie,True,12,False
17862,TEACH-03575,2026-04-06,Mission,False,8,False
17863,TEACH-04875,2024-12-04,Mission,False,14,True
17864,TEACH-00962,2026-01-06,Maladie,False,21,True
17865,TEACH-04791,2025-01-30,Maladie,False,10,False
17866,TEACH-01414,2025-11-07,Maladie,True,11,True
17867,TEACH-01042,2024-11-08,Personnel,True,4,True
17868,TEACH-03448,2025-01-15,Maladie,False,16,True
17869,TEACH-00828,2024-10-14,Personnel,False,4,False
17870,TEACH-04184,2025-02-13,,False,20,False
17871,TEACH-02741,2026-02-02,,False,14,True
17872,TEACH-04222,2025-07-31,Mission,False,17,True
17873,TEACH-00828,2026-07-10,Maladie,True,6,False
17874,TEACH-01237,2026-01-24,Mission,False,4,True
17875,TEACH-03161,2026-02-09,Mission,True,13,True
17876,TEACH-01515,2025-11-15,Mission,True,19,True
17877,TEACH-02087,2025-11-02,Congé,False,11,False
17878,TEACH-03008,2026-07-19,Mission,False,7,False
17879,TEACH-04869,2024-08-15,Personnel,True,12,False
17880,TEACH-01341,2025-08-26,,False,18,True
17881,TEACH-04436,2025-07-07,Congé,True,18,False
17882,TEACH-04653,2024-08-03,Congé,False,11,False
17883,TEACH-01932,2024-10-24,Congé,False,19,True
17884,TEACH-02078,2026-03-02,Maladie,False,3,False
17885,TEACH-01422,2025-05-31,Personnel,False,12,True
17886,TEACH-03754,2025-10-21,Personnel,False,9,False
17887,TEACH-02560,2026-04-14,Mission,False,15,False
17888,TEACH-03584,2025-05-15,,True,12,False
17889,TEACH-04514,2025-06-18,Mission,True,20,False
17890,TEACH-02529,2025-03-07,Congé,False,3,True
17891,TEACH-01103,2025-02-23,Personnel,False,24,True
17892,TEACH-01710,2026-05-06,Personnel,False,8,False
17893,TEACH-00773,2026-01-19,Personnel,True,12,False
17894,TEACH-04886,2026-02-15,,False,18,True
17895,TEACH-00405,2025-07-07,Mission,False,15,False
17896,TEACH-03119,2026-05-18,Mission,False,18,True
17897,TEACH-03619,2026-02-28,Personnel,False,16,False
17898,TEACH-01624,2025-07-31,Congé,True,23,True
17899,TEACH-04166,2025-02-16,Maladie,True,19,True
17900,TEACH-02539,2025-05-06,Mission,False,19,True
17901,TEACH-03442,2025-08-02,Maladie,True,5,True
17902,TEACH-02108,2026-01-18,,True,23,False
17903,TEACH-03548,2026-04-13,Personnel,False,16,False
17904,TEACH-01474,2026-05-12,,True,12,True
17905,TEACH-02796,2024-11-12,Personnel,True,24,True
17906,TEACH-03109,2026-05-24,Congé,True,8,True
17907,TEACH-00100,2026-05-05,Maladie,True,23,False
17908,TEACH-04839,2026-02-23,,False,1,True
17909,TEACH-00983,2026-06-25,Congé,False,4,False
17910,TEACH-00800,2024-11-30,,False,24,False
17911,TEACH-00659,2025-12-10,Congé,True,24,True
17912,TEACH-03225,2025-11-02,Congé,False,4,False
17913,TEACH-02674,2026-06-07,,True,4,True
17914,TEACH-04632,2025-11-29,Mission,False,16,False
17915,TEACH-02944,2025-02-02,Maladie,False,9,False
17916,TEACH-01578,2026-01-04,Mission,False,14,True
17917,TEACH-02952,2025-03-28,Mission,True,12,True
17918,TEACH-04209,2025-12-15,Maladie,False,22,True
17919,TEACH-02699,2024-08-30,Personnel,True,12,False
17920,TEACH-03849,2025-11-13,Congé,False,23,True
17921,TEACH-00562,2024-09-03,,False,5,False
17922,TEACH-03391,2026-07-05,Mission,False,13,True
17923,TEACH-04745,2025-07-23,Congé,False,1,True
17924,TEACH-02392,2025-03-09,Personnel,False,22,True
17925,TEACH-03683,2025-11-29,Mission,True,17,True
17926,TEACH-04438,2025-11-21,Mission,False,21,False
17927,TEACH-03045,2025-06-30,,False,13,False
17928,TEACH-03669,2026-07-09,Congé,False,8,True
17929,TEACH-03373,2026-07-25,,True,6,True
17930,TEACH-03498,2025-07-30,Mission,False,5,False
17931,TEACH-03291,2025-06-27,,True,4,True
17932,TEACH-03730,2025-02-25,Maladie,False,14,True
17933,TEACH-03585,2026-04-28,Mission,False,22,True
17934,TEACH-04425,2025-05-14,Congé,True,12,False
17935,TEACH-02210,2025-08-13,Congé,False,16,True
17936,TEACH-03992,2025-02-28,Congé,True,2,True
17937,TEACH-02828,2026-06-29,Personnel,True,24,False
17938,TEACH-04996,2026-01-01,Personnel,False,2,False
17939,TEACH-01407,2025-09-01,Maladie,True,12,True
17940,TEACH-04036,2025-12-13,Mission,False,20,False
17941,TEACH-01481,2025-03-19,Congé,True,8,True
17942,TEACH-02809,2026-06-13,Maladie,False,11,True
17943,TEACH-03023,2025-04-02,,False,15,True
17944,TEACH-03092,2024-10-15,Congé,False,17,True
17945,TEACH-04309,2024-11-19,Mission,True,13,False
17946,TEACH-01910,2025-03-10,Mission,True,4,True
17947,TEACH-01907,2026-02-26,,False,9,False
17948,TEACH-04429,2026-03-11,Personnel,True,1,False
17949,TEACH-02885,2026-05-07,Mission,False,14,True
17950,TEACH-03056,2025-06-25,Congé,False,11,False
17951,TEACH-02074,2024-08-24,Maladie,False,4,False
17952,TEACH-04325,2024-11-04,Mission,True,22,False
17953,TEACH-04449,2025-12-15,,True,19,False
17954,TEACH-04660,2025-12-12,Mission,False,3,True
17955,TEACH-02737,2025-09-21,Maladie,True,8,True
17956,TEACH-02984,2024-12-05,Maladie,True,13,False
17957,TEACH-02443,2025-04-11,Mission,True,20,False
17958,TEACH-03167,2025-02-15,Congé,True,18,False
17959,TEACH-02373,2025-12-17,Maladie,False,22,False
17960,TEACH-01307,2025-03-26,Congé,True,5,False
17961,TEACH-04278,2024-11-20,Personnel,True,24,True
17962,TEACH-01609,2026-04-28,,False,24,True
17963,TEACH-00363,2026-03-19,Mission,True,7,True
17964,TEACH-02155,2026-06-18,Congé,False,3,False
17965,TEACH-00467,2024-10-17,Personnel,True,9,True
17966,TEACH-02032,2026-04-15,Mission,False,7,False
17967,TEACH-03983,2026-04-11,Mission,False,8,False
17968,TEACH-04325,2026-01-28,Personnel,True,12,False
17969,TEACH-00604,2025-08-12,Personnel,True,14,False
17970,TEACH-03297,2026-07-21,Maladie,True,5,True
17971,TEACH-01830,2026-07-17,Personnel,True,7,False
17972,TEACH-03992,2025-04-13,Congé,True,6,False
17973,TEACH-04271,2025-10-17,Congé,True,22,False
17974,TEACH-02577,2025-04-17,Mission,True,17,False
17975,TEACH-02520,2025-10-25,,False,7,False
17976,TEACH-00645,2025-09-16,Maladie,True,9,True
17977,TEACH-00566,2025-10-10,Maladie,False,4,True
17978,TEACH-02784,2026-04-05,Mission,False,4,True
17979,TEACH-01413,2025-10-19,Personnel,True,11,True
17980,TEACH-02418,2026-07-30,,False,7,False
17981,TEACH-04888,2026-03-04,Maladie,False,15,False
17982,TEACH-00021,2026-07-09,Congé,True,7,True
17983,TEACH-01164,2024-11-07,,False,17,True
17984,TEACH-01297,2025-03-14,Personnel,False,8,True
17985,TEACH-01088,2026-06-11,,True,1,True
17986,TEACH-04454,2025-04-10,Congé,False,8,False
17987,TEACH-02966,2025-07-15,Mission,True,6,False
17988,TEACH-04781,2025-10-07,Congé,False,23,True
17989,TEACH-03429,2025-10-05,,False,23,True
17990,TEACH-02838,2025-11-04,,True,11,False
17991,TEACH-04470,2025-04-03,,False,2,False
17992,TEACH-00305,2025-01-31,Mission,False,12,False
17993,TEACH-01304,2025-07-16,Mission,False,6,False
17994,TEACH-02382,2025-11-07,Mission,True,3,False
17995,TEACH-00178,2026-04-19,Congé,True,21,True
17996,TEACH-02031,2026-02-24,Mission,False,21,False
17997,TEACH-03077,2024-10-12,,True,18,False
17998,TEACH-00775,2024-08-24,,True,15,False
17999,TEACH-04254,2026-07-23,Maladie,True,11,True
18000,TEACH-01088,2026-05-04,Maladie,False,9,False
18001,TEACH-02346,2025-05-31,,True,7,False
18002,TEACH-01822,2025-11-24,Mission,False,7,False
18003,TEACH-03294,2026-06-29,,True,12,True
18004,TEACH-04115,2025-04-13,Personnel,False,17,False
18005,TEACH-03500,2024-12-26,Personnel,False,19,True
18006,TEACH-03014,2026-05-14,Congé,False,22,False
18007,TEACH-03725,2025-06-16,Maladie,False,17,True
18008,TEACH-01668,2026-05-23,Mission,True,1,False
18009,TEACH-04224,2025-05-15,Personnel,True,17,True
18010,TEACH-01182,2025-11-22,,True,21,True
18011,TEACH-01537,2024-08-10,Mission,False,6,True
18012,TEACH-02360,2025-02-15,Congé,False,10,True
18013,TEACH-02263,2025-08-30,Personnel,True,21,False
18014,TEACH-00080,2025-02-25,Maladie,False,3,True
18015,TEACH-00724,2026-07-23,,True,19,True
18016,TEACH-04966,2025-02-17,,True,16,True
18017,TEACH-03240,2025-07-19,,True,1,True
18018,TEACH-02964,2025-11-23,Mission,False,19,False
18019,TEACH-01619,2024-12-28,Maladie,False,8,False
18020,TEACH-01171,2025-04-09,Maladie,True,18,False
18021,TEACH-02645,2025-12-03,Maladie,False,23,False
18022,TEACH-02419,2025-06-21,Maladie,False,4,True
18023,TEACH-04846,2026-01-19,Mission,False,24,False
